LinkedIn_news_id (by hour),LinkedIn_avg_popularity (by hour)
47144,20.395833333333332
47149,5.770833333333333
47150,93.1875
47152,-0.1875
47155,-0.0625
47157,-0.4375
47159,85.20833333333333
47167,0.0
47170,0.0
47171,0.0
47172,59.625
47173,-0.3125
47174,3.0
47175,72.20833333333333
47177,64.625
47179,14.25
47180,0.0
47181,-0.0625
47184,2.0833333333333335
47188,-0.0625
47189,40.916666666666664
47192,5.916666666666667
47193,4.333333333333333
47194,96.79166666666667
47196,0.0
47197,-0.0625
47198,162.41666666666666
47199,0.0
47200,24.020833333333332
47203,74.29166666666667
47206,0.0
47207,4.916666666666667
47208,30.479166666666668
47212,-0.4375
47214,32.479166666666664
47215,0.0
47218,-0.4583333333333333
47219,-0.4375
47220,239.60416666666666
47223,-0.4583333333333333
47225,82.25
47228,-0.4375
47229,-0.4583333333333333
47230,16.333333333333332
47231,208.375
47232,1562.5
47233,17.958333333333332
47236,3.0
47237,0.0
47238,102.875
47241,6.229166666666667
47242,0.0
47243,-0.3125
47244,0.0
47245,45.0
47246,2.9583333333333335
47250,-0.4583333333333333
47251,8.979166666666666
47252,0.0
47253,163.04166666666666
47254,7.8125
47255,12.291666666666666
47258,-0.4375
47260,227.95833333333334
47261,26.645833333333332
47266,-0.4375
47267,-0.4583333333333333
47268,-0.5833333333333334
47269,6.770833333333333
47270,0.0
47271,10.0
47272,1.7291666666666667
47276,0.3333333333333333
47277,22.479166666666668
47278,0.0
47279,-3.0
47280,-1.5
47283,-0.4375
47284,0.0
47288,18.5
47292,119.77083333333333
47295,16.1875
47296,0.0
47297,0.0
47302,4.208333333333333
47303,-3.0
47305,7.958333333333333
47306,0.0
47308,1.1458333333333333
47309,-0.3125
47310,105.8125
47311,0.0
47312,-0.4375
47313,131.22916666666666
47314,0.0
47315,-0.0625
47317,2.0416666666666665
47318,-0.75
47320,0.0
47321,17.5625
47322,-0.1875
47325,1.3958333333333333
47326,7.541666666666667
47329,-0.0625
47330,1.4791666666666667
47335,26.604166666666668
47338,-0.5833333333333334
47339,0.0
47341,23.5625
47345,15.75
47347,176.33333333333334
47350,-1.0625
47352,17.729166666666668
47357,0.0
47358,25.0
47359,-0.0625
47360,25.333333333333332
47362,-0.0625
47363,3.1875
47364,-0.375
47365,0.0
47366,-0.0625
47367,3.0416666666666665
47369,37.229166666666664
47371,0.0
47372,0.0625
47373,-0.4375
47374,1.4791666666666667
47375,12.895833333333334
47376,-0.3125
47379,0.0
47380,1.8541666666666667
47381,0.0
47382,15.895833333333334
47383,-0.25
47386,0.0
47387,7.25
47388,0.0
47389,43.729166666666664
47390,0.0
47393,36.520833333333336
47395,5.395833333333333
47396,52.25
47400,-0.6875
47404,0.0
47407,0.0
47411,0.0
47412,-0.4375
47413,-0.4375
47414,75.52083333333333
47415,0.0
47417,-0.4375
47418,37.729166666666664
47419,0.0
47422,125.0625
47423,4.604166666666667
47424,1.875
47427,0.0
47428,339.2708333333333
47429,-0.4375
47433,-0.0625
47436,20.395833333333332
47437,0.0
47439,24.333333333333332
47440,0.0
47442,-0.4375
47443,8.1875
47444,0.0
47447,-0.4375
47448,9.5625
47449,39.208333333333336
47454,0.0
47458,-0.4375
47460,3.0
47462,-1.5416666666666667
47463,0.0
47464,0.0
47468,0.0
47469,0.0
47470,0.0
47472,-0.125
47477,0.0
47478,6.1875
47486,0.0
47487,250.54166666666666
47488,23.520833333333332
47489,0.0
47490,-0.5833333333333334
47491,-0.0625
47492,0.0
47493,-0.0625
47497,250.77083333333334
47498,-0.375
47499,-0.625
47502,0.0
47503,2.25
47504,2.875
47506,11.020833333333334
47507,59.229166666666664
47509,0.0
47510,-0.6875
47514,6.0
47515,50.020833333333336
47516,2.9166666666666665
47518,2.75
47521,67.10416666666667
47522,3.0
47523,8.833333333333334
47524,2101.1041666666665
47527,2.1041666666666665
47528,0.0
47530,4.145833333333333
47531,-0.25
47532,-0.125
47537,4.25
47538,8.4375
47539,40.916666666666664
47540,1.5
47546,7.8125
47548,0.7291666666666666
47549,17.3125
47550,4.3125
47556,-0.3125
47557,2.7083333333333335
47558,0.0
47560,12.75
47564,3.2916666666666665
47565,17.25
47568,0.0
47571,-0.8541666666666666
47573,1.5416666666666667
47575,-0.125
47577,17.875
47582,0.0
47583,51.895833333333336
47585,10.4375
47586,13.770833333333334
47587,3.0625
47591,50.791666666666664
47592,0.0
47595,21.5625
47596,0.0
47597,14.145833333333334
47598,84.77083333333333
47601,67.8125
47602,3.9583333333333335
47605,0.0
47611,0.0
47613,-0.25
47616,47.708333333333336
47618,3.0
47619,0.0
47620,-0.3125
47621,-0.1875
47622,0.0
47624,-0.125
47625,-0.875
47626,-0.5
47627,-0.9375
47628,-0.25
47630,0.0
47631,0.0
47632,-0.0625
47633,939.6666666666666
47634,-0.3125
47637,-0.4375
47638,-0.9375
47639,12.3125
47640,-0.4375
47643,4.291666666666667
47644,0.0
47647,-0.5208333333333334
47653,0.0
47654,-0.75
47656,2.2291666666666665
47659,-0.4375
47662,-0.4375
47663,2.3333333333333335
47664,0.0
47665,2.125
47667,36.125
47668,32.291666666666664
47669,-0.4583333333333333
47670,31.145833333333332
47672,0.0
47673,-0.3125
47676,3.4375
47677,0.0
47678,-0.3125
47680,0.0
47683,0.0
47684,0.0
47685,97.83333333333333
47686,5.958333333333333
47687,0.0
47688,2.625
47689,0.22916666666666666
47691,0.0
47693,25.020833333333332
47694,0.0
47695,-0.0625
47696,0.0
47698,54.1875
47699,18.875
47700,0.0
47704,-0.4375
47706,55.854166666666664
47707,21.604166666666668
47708,3.0
47709,0.0
47713,-3.0
47715,64.91666666666667
47716,-0.4375
47717,0.0
47718,2.8333333333333335
47719,14.416666666666666
47721,-0.4375
47722,-0.4583333333333333
47723,44.0625
47724,-0.4375
47725,25.791666666666668
47728,-0.4583333333333333
47732,14.625
47733,0.0
47734,0.0
47735,-1.25
47736,9.0
47737,20.583333333333332
47738,0.0
47742,-0.4791666666666667
47743,2.0
47745,122.6875
47746,0.0
47747,357.5208333333333
47748,-0.4375
47749,43.166666666666664
47750,0.0
47753,0.0
47757,72.47916666666667
47758,0.0
47760,10.3125
47761,0.0
47762,0.0
47763,145.52083333333334
47767,50.9375
47768,0.0
47769,-0.0625
47771,0.0
47772,0.0
47774,14.395833333333334
47775,-0.7083333333333334
47777,0.0
47781,3.8333333333333335
47784,11.270833333333334
47787,7.375
47788,21.708333333333332
47792,5.0625
47794,-0.5208333333333334
47796,-0.125
47797,-0.1875
47798,12.479166666666666
47804,22.520833333333332
47805,1.0625
47807,-0.4583333333333333
47809,3.0
47810,-1.0625
47816,-0.5208333333333334
47818,5.833333333333333
47819,72.25
47820,0.0
47822,0.0
47823,-2.4166666666666665
47828,-0.4375
47829,0.0
47830,0.125
47832,0.2708333333333333
47833,0.0
47834,0.10416666666666667
47838,0.0
47839,0.0
47843,114.33333333333333
47844,0.0
47846,-0.6875
47848,2.9791666666666665
47849,-0.375
47850,-0.4791666666666667
47851,0.0
47852,17.020833333333332
47854,27.75
47855,119.52083333333333
47856,0.0
47857,23.541666666666668
47858,-0.0625
47860,8.833333333333334
47861,-0.5
47862,7.270833333333333
47867,59.770833333333336
47870,0.0
47871,-1.0
47872,0.0
47873,9.604166666666666
47874,1.0208333333333333
47875,64.0
47877,11.0625
47879,0.0
47880,1.875
47882,5.291666666666667
47887,-2.125
47888,7.083333333333333
47892,-2.1666666666666665
47893,3.0
47894,-0.4375
47896,-0.6875
47897,14.666666666666666
47900,-0.4375
47901,0.0
47902,-0.4375
47903,0.0
47904,1.7708333333333333
47905,0.0
47906,8.708333333333334
47909,-0.5208333333333334
47910,0.0
47912,-0.5416666666666666
47915,63.729166666666664
47916,0.0
47917,16.208333333333332
47918,0.0
47919,0.0
47920,29.5
47921,2.9583333333333335
47923,0.0
47924,-1.0625
47925,-3.0
47927,-2.25
47930,-0.4375
47932,271.2708333333333
47933,-0.0625
47934,3.2708333333333335
47935,-2.8125
47937,246.77083333333334
47941,2.1666666666666665
47942,23.9375
47943,0.0
47945,7.208333333333333
47947,-0.4375
47949,-0.5
47950,2.3541666666666665
47951,-0.0625
47952,0.5
47954,0.0
47955,0.0
47957,0.0
47958,0.0
47960,0.0
47961,0.0
47962,-0.5
47964,0.0
47966,-0.625
47967,0.0
47968,-0.3125
47969,0.0
47970,0.0
47971,0.0
47972,0.0
47973,0.0
47974,1.5
47978,71.64583333333333
47979,35.916666666666664
47980,-0.4375
47982,1.3541666666666667
47983,-0.1875
47987,0.0
47988,-0.375
47990,3.2083333333333335
47992,0.0
47994,28.708333333333332
47995,-0.4375
47996,0.0
47999,13.458333333333334
48000,-0.125
48001,0.0
48002,-0.4375
48003,25.854166666666668
48005,10.270833333333334
48007,350.9791666666667
48008,3.2083333333333335
48009,26.291666666666668
48010,15.270833333333334
48013,429.4583333333333
48016,-0.25
48018,24.0
48019,8.270833333333334
48020,0.0
48021,14.0
48028,503.0625
48029,51.645833333333336
48030,-1.9583333333333333
48031,5.833333333333333
48032,840.25
48033,23.166666666666668
48034,2.6041666666666665
48036,49.6875
48038,0.5625
48040,17.625
48041,10.8125
48042,0.0
48045,0.0
48048,2.5
48054,69.625
48056,1.6041666666666667
48058,2.0833333333333335
48059,-0.0625
48060,-0.0625
48061,-0.0625
48062,0.0
48063,22.666666666666668
48064,0.0
48065,0.0
48067,0.0
48068,-0.4375
48070,0.0
48072,-0.1875
48076,-0.5
48077,21.270833333333332
48078,0.0
48079,0.0
48081,1.2291666666666667
48082,52.625
48083,-0.4375
48084,0.0
48085,-0.5625
48086,0.0
48087,70.5625
48088,0.0
48089,-0.625
48091,0.0
48092,0.0
48093,0.0
48094,0.0
48096,-0.5416666666666666
48097,0.0
48098,0.0
48099,15.770833333333334
48100,8.166666666666666
48101,2.4583333333333335
48103,7.020833333333333
48104,0.875
48105,368.5
48111,0.0
48113,42.666666666666664
48114,0.0
48115,0.0
48119,0.0
48120,-0.125
48121,1.3958333333333333
48122,3.7916666666666665
48125,-0.25
48126,0.0
48127,17.25
48129,-0.125
48132,-0.125
48135,0.0
48136,-0.0625
48137,12.791666666666666
48138,-0.0625
48139,0.0
48142,0.0
48143,2.7291666666666665
48144,-0.125
48147,0.0
48148,22.5
48149,-0.4583333333333333
48150,-0.6458333333333334
48153,0.0
48155,5.916666666666667
48157,40.291666666666664
48158,28.395833333333332
48160,100.02083333333333
48161,5.625
48163,-0.875
48164,-3.0
48167,-0.0625
48170,2.6458333333333335
48171,0.0
48172,0.0
48174,1.7916666666666667
48175,0.0
48177,8.5
48180,3.0
48181,-0.125
48182,0.0
48184,-0.4375
48188,0.0
48189,12.1875
48190,0.0
48192,0.0
48195,0.0
48198,-0.3125
48199,0.0
48200,0.0
48206,-0.7916666666666666
48207,0.0
48208,0.0
48213,17.145833333333332
48216,0.0
48217,0.0
48218,0.0
48219,4.208333333333333
48220,1.8333333333333333
48223,-0.4375
48224,-0.4375
48225,0.0
48232,0.0
48233,12.541666666666666
48235,3.0
48236,22.083333333333332
48237,8.791666666666666
48238,0.0
48239,24.3125
48240,779.1666666666666
48241,-1.0625
48246,-0.4375
48247,-0.4375
48249,-0.4375
48250,7.0625
48251,-0.4791666666666667
48252,-0.4375
48253,9.166666666666666
48257,2.3541666666666665
48258,0.0
48261,17.166666666666668
48262,-0.4375
48263,8.791666666666666
48265,0.0
48267,-0.4375
48268,3.0
48271,1.8958333333333333
48273,0.0
48274,-3.0
48281,3.875
48282,52.979166666666664
48284,-0.4375
48292,0.0
48296,-0.4375
48297,0.0
48299,0.0
48306,0.0
48312,-0.4375
48314,0.0
48317,-0.4583333333333333
48319,0.0
48321,-0.4375
48323,0.8333333333333334
48329,31.229166666666668
48331,172.5625
48332,47.145833333333336
48337,86.75
48338,0.0
48339,-0.125
48340,0.0
48341,0.0
48342,1145.2916666666667
48344,-0.5
48345,0.0
48350,3.0
48351,-0.25
48352,0.0
48353,0.0
48357,617.3958333333334
48358,0.0
48360,0.0
48361,0.0
48362,3.7083333333333335
48366,8.5625
48367,0.0
48372,23.895833333333332
48374,0.0
48375,91.97916666666667
48376,39.833333333333336
48377,-0.25
48380,-0.4375
48382,0.0
48384,0.0
48385,29.583333333333332
48387,1.5625
48389,0.0
48390,-0.125
48391,0.0
48393,2.3333333333333335
48394,-0.4583333333333333
48395,-1.0625
48396,0.0
48397,358.3958333333333
48398,0.0
48399,0.0
48400,0.0
48402,0.0
48403,0.0
48405,-0.3125
48408,0.0
48409,0.0
48411,0.0
48412,-0.4583333333333333
48413,0.0
48414,9.333333333333334
48416,0.0
48417,2.8333333333333335
48422,-0.375
48423,0.0
48425,-1.9375
48426,0.0
48427,105.54166666666667
48429,-0.4375
48430,73.27083333333333
48433,3.7916666666666665
48434,0.0
48436,-0.4791666666666667
48437,0.0
48438,0.0
48447,0.0
48448,9.0
48449,0.0
48452,-0.5625
48456,3.0
48457,0.0
48462,0.0
48463,-0.0625
48464,0.0
48466,0.0
48467,1007.2916666666666
48469,-0.4375
48470,-1.0625
48471,0.0
48472,11.5625
48474,0.0
48475,23.875
48476,227.4375
48477,3.0
48479,-0.0625
48480,7.0625
48481,10.145833333333334
48482,8.770833333333334
48483,-0.4375
48484,-0.4583333333333333
48490,-0.3125
48493,5.145833333333333
48494,214.47916666666666
48495,-0.4375
48496,6.666666666666667
48497,9.875
48499,-0.3125
48500,0.0
48501,186.72916666666666
48504,0.0
48505,11.375
48506,-0.0625
48507,11.875
48508,520.7083333333334
48510,-0.5833333333333334
48512,724.2291666666666
48513,0.0
48515,0.0
48516,0.0
48524,134.60416666666666
48525,0.0
48526,-0.0625
48528,-0.4375
48529,6.645833333333333
48530,20.333333333333332
48531,0.0
48532,29.833333333333332
48533,252.35416666666666
48534,-0.4583333333333333
48535,2.375
48536,0.0
48538,95.89583333333333
48539,-0.4375
48541,19.333333333333332
48542,37.770833333333336
48544,0.0
48545,36.708333333333336
48546,-0.4583333333333333
48547,-0.4583333333333333
48549,16.104166666666668
48550,1.875
48551,11.479166666666666
48552,-0.75
48553,0.0
48554,8.916666666666666
48556,-0.4375
48559,13.0625
48560,0.0
48561,4.0
48562,-0.0625
48568,0.0
48570,-0.5208333333333334
48572,0.0
48576,0.0
48577,0.0
48578,-0.4375
48580,6.770833333333333
48581,1.75
48582,3.875
48583,-0.25
48589,0.0
48590,43.875
48591,2.6666666666666665
48592,0.9166666666666666
48597,9.229166666666666
48598,0.0
48599,0.0
48600,8.895833333333334
48601,-0.4375
48604,0.0
48606,0.0
48607,59.770833333333336
48608,27.583333333333332
48609,-0.4375
48613,12.145833333333334
48614,28.625
48618,-0.4375
48620,10.125
48621,0.0
48624,14.5625
48625,0.0
48626,0.0
48627,2.9791666666666665
48628,0.0
48629,0.875
48633,3.0
48634,0.0
48638,-0.4375
48639,-0.4375
48640,0.0
48641,-0.375
48642,538.3333333333334
48644,-0.4375
48645,-0.125
48646,15.270833333333334
48647,2.125
48648,-0.625
48649,0.0
48650,54.75
48653,-0.375
48654,11.104166666666666
48656,0.0
48657,4.333333333333333
48662,7.041666666666667
48663,0.0
48665,-0.5
48666,0.0
48669,3.7083333333333335
48671,3.0
48674,-0.4375
48675,25.166666666666668
48676,-0.0625
48682,54.9375
48684,4.8125
48685,55.25
48686,0.0
48687,0.0
48688,0.0
48689,1.9791666666666667
48690,-0.4375
48691,-0.9375
48692,169.4375
48694,3.0
48695,-0.4375
48696,0.0
48698,278.8333333333333
48701,34.625
48702,3.0
48704,-0.4791666666666667
48705,0.0
48706,-0.75
48707,41.895833333333336
48709,-0.5
48711,20.833333333333332
48712,0.0
48713,0.0
48715,-0.0625
48716,-0.8125
48724,-0.4583333333333333
48725,6.333333333333333
48726,25.270833333333332
48728,12.125
48729,0.0
48731,-2.25
48736,0.0
48737,0.0
48738,-0.125
48740,10.791666666666666
48741,11.875
48743,8.333333333333334
48744,4.833333333333333
48746,0.0
48747,93.22916666666667
48748,46.041666666666664
48749,0.0
48750,0.0
48754,1.9583333333333333
48755,0.0
48756,0.0
48757,3.0
48762,0.9791666666666666
48765,0.0
48766,0.0
48768,-0.4375
48769,109.54166666666667
48770,17.0625
48773,0.0
48774,202.83333333333334
48775,54.25
48778,-0.4583333333333333
48779,4.729166666666667
48780,0.0
48781,0.0
48782,46.895833333333336
48785,-0.4375
48786,35.229166666666664
48787,55.1875
48788,3.75
48789,2.9583333333333335
48790,114.6875
48797,138.22916666666666
48798,0.20833333333333334
48799,-0.75
48802,0.0
48805,28.479166666666668
48809,463.8333333333333
48810,0.0
48814,28.666666666666668
48815,13.479166666666666
48817,1.1875
48818,195.625
48826,-0.7916666666666666
48827,0.0
48828,-3.0
48829,-0.6875
48831,518.125
48832,12.333333333333334
48834,1457.8125
48835,2.5625
48837,-0.4375
48840,0.0
48841,0.0
48842,0.0
48845,3.0
48846,3.0
48847,-0.1875
48848,5.229166666666667
48849,0.0
48850,0.0
48851,9.645833333333334
48852,0.0
48853,0.0
48857,33.833333333333336
48858,-0.3125
48859,-1.6875
48864,0.0
48867,0.0
48868,0.0
48871,0.0
48872,0.0
48873,23.541666666666668
48874,3.0
48875,0.0
48876,2.375
48877,10.1875
48880,39.1875
48881,-0.4375
48882,29.666666666666668
48883,-0.0625
48887,28.770833333333332
48888,0.0
48890,2.625
48891,22.708333333333332
48892,0.0
48893,2.3125
48894,7.3125
48896,0.0
48898,23.645833333333332
48899,-0.6875
48900,-0.1875
48901,66.89583333333333
48902,1.8958333333333333
48905,-0.25
48906,2.125
48907,2.125
48908,66.66666666666667
48909,-0.125
48910,-0.4375
48911,0.0
48912,-0.4375
48914,10.9375
48915,6.0
48916,56.479166666666664
48919,-0.5625
48921,0.0
48923,6.625
48924,3.0
48925,0.0
48930,3.0
48931,0.0
48932,-0.125
48935,-0.5625
48939,0.0
48941,115.39583333333333
48942,58.020833333333336
48943,-1.4166666666666667
48944,3.0
48945,3.0
48946,19.75
48947,-0.0625
48948,0.0
48949,2.9791666666666665
48950,36.958333333333336
48951,-0.4375
48953,0.0
48955,-0.9375
48957,-0.4375
48958,9.395833333333334
48959,0.0
48960,0.0
48963,1500.4166666666667
48964,0.0
48968,3.0
48970,0.0
48972,255.22916666666666
48973,-0.0625
48974,11.666666666666666
48975,3.0
48976,3.0
48978,-0.4791666666666667
48980,8.020833333333334
48981,16.083333333333332
48982,20.5
48983,37.395833333333336
48984,-0.5
48986,8.833333333333334
48990,-0.5208333333333334
48991,34.708333333333336
48992,46.375
48993,18.75
48995,279.75
48996,3.0
48997,97.66666666666667
48998,42.083333333333336
48999,0.0
49000,15.229166666666666
49001,0.0
49004,24.020833333333332
49005,39.0
49010,-0.4375
49011,-0.4375
49012,-0.625
49014,19.166666666666668
49016,0.0
49017,8.3125
49018,26.020833333333332
49020,-0.4583333333333333
49021,-0.4583333333333333
49022,8.395833333333334
49023,48.895833333333336
49025,22.645833333333332
49026,3.0
49027,0.0
49030,-0.4375
49031,1.3125
49032,0.0
49035,175.0
49039,-0.7291666666666666
49040,167.22916666666666
49041,758.7708333333334
49043,-0.4583333333333333
49045,22.520833333333332
49046,0.0
49047,20.0
49049,5.083333333333333
49050,0.0
49052,145.79166666666666
49053,5.0625
49054,4.354166666666667
49056,-0.5416666666666666
49057,-0.0625
49058,0.0
49061,0.0
49062,82.25
49063,0.0
49065,-0.7083333333333334
49066,0.0
49067,-0.6041666666666666
49068,32.979166666666664
49069,0.0
49071,0.0
49072,0.0
49075,-0.4375
49076,-0.4375
49077,23.5
49078,163.14583333333334
49079,0.0
49081,27.5
49082,-0.25
49083,0.0
49084,10.041666666666666
49085,2.5
49089,-0.7083333333333334
49090,262.6875
49091,2.875
49098,0.0
49100,-0.7291666666666666
49101,186.33333333333334
49103,122.35416666666667
49106,-0.7291666666666666
49111,-0.4375
49113,38.604166666666664
49114,0.0
49115,3.8541666666666665
49120,-0.4583333333333333
49121,2.125
49122,-0.3125
49126,45.479166666666664
49128,-0.4583333333333333
49129,-0.4583333333333333
49130,2.875
49132,-0.4375
49133,-0.25
49134,16.1875
49135,-0.4375
49136,0.0
49140,0.0
49144,-0.4375
49145,0.0
49146,0.0
49147,117.75
49148,2.0416666666666665
49150,10.354166666666666
49151,0.0
49152,12.6875
49153,0.0
49156,-0.4375
49157,-0.4375
49158,6.333333333333333
49159,23.5625
49160,4.458333333333333
49163,-0.5416666666666666
49164,-0.4791666666666667
49166,2.875
49167,0.0
49169,-0.75
49170,-0.0625
49171,0.0
49172,0.0
49175,14.979166666666666
49178,-0.25
49179,7.1875
49180,-0.4375
49181,0.0
49182,-0.3125
49184,0.0
49185,-0.25
49186,-0.4583333333333333
49188,1.0
49189,16.270833333333332
49190,-0.4375
49191,-0.4375
49192,-0.4375
49194,30.5
49195,36.125
49196,1.875
49197,0.5833333333333334
49198,-1.2291666666666667
49199,-0.7291666666666666
49200,-1.3541666666666667
49201,-0.4375
49202,0.0
49203,0.0
49205,-0.4375
49206,-0.1875
49207,-0.4375
49208,-0.25
49209,122.83333333333333
49210,15.458333333333334
49211,0.0
49212,-0.4583333333333333
49213,-0.4375
49214,-0.4375
49215,-0.4375
49216,-0.4583333333333333
49217,12.770833333333334
49218,-0.4375
49219,-0.5833333333333334
49220,-0.875
49224,-0.875
49225,12.6875
49226,4.270833333333333
49227,-0.0625
49231,-0.4375
49232,-0.4375
49235,1.0208333333333333
49237,-0.4583333333333333
49238,-0.4375
49240,3.0
49241,0.0
49242,280.0
49243,-0.4375
49245,29.333333333333332
49247,-0.4375
49248,-0.5
49249,-0.125
49250,33.291666666666664
49253,-0.4375
49254,5.291666666666667
49255,-0.4375
49256,-0.4583333333333333
49257,-0.4375
49258,-0.4583333333333333
49259,-0.4375
49260,0.0
49262,41.416666666666664
49263,-0.4583333333333333
49264,-0.4583333333333333
49265,-0.4375
49266,-0.4375
49267,2.6458333333333335
49268,37.708333333333336
49269,-0.4583333333333333
49270,-0.4791666666666667
49272,0.9791666666666666
49273,-2.1041666666666665
49274,0.875
49277,3.0
49279,4.041666666666667
49282,-0.4375
49283,-0.4583333333333333
49284,-0.4375
49285,-0.25
49286,0.0
49288,-1.1041666666666667
49289,0.0
49290,0.0
49291,-0.3125
49292,0.0
49294,-0.4375
49296,0.0
49297,-0.4375
49298,2.0833333333333335
49299,-0.4375
49301,0.0
49302,34.0625
49303,0.0
49304,25.25
49305,160.66666666666666
49306,-0.1875
49308,-0.5
49309,8.8125
49310,-0.0625
49311,9.020833333333334
49312,11.8125
49313,-2.25
49317,-0.4375
49318,-0.4375
49319,-0.4375
49322,4.729166666666667
49323,8.75
49324,0.0
49326,-0.4375
49328,-0.5833333333333334
49329,2.75
49330,18.125
49333,496.9583333333333
49334,24.729166666666668
49335,-2.3333333333333335
49336,-0.0625
49337,-0.0625
49340,-0.4375
49341,83.39583333333333
49342,-0.1875
49343,0.0
49344,0.0
49345,-0.0625
49346,-0.125
49350,0.0
49354,10.0
49358,-0.4375
49359,9.8125
49360,13.604166666666666
49361,0.0
49363,-0.4375
49364,0.0
49365,7.729166666666667
49366,0.0
49367,0.0
49373,14.458333333333334
49374,181.89583333333334
49375,107.20833333333333
49377,-0.4583333333333333
49378,58.895833333333336
49379,-0.3125
49380,311.4583333333333
49381,65.64583333333333
49382,0.0
49384,-0.4375
49386,0.0
49387,0.0
49392,0.0
49397,12.520833333333334
49398,0.0
49401,0.0
49402,95.75
49403,0.0
49406,-0.4375
49407,0.0
49408,5.4375
49411,-2.1666666666666665
49412,206.64583333333334
49413,0.0
49414,18.645833333333332
49415,0.0
49416,0.0
49417,-0.4375
49419,9.0
49420,-0.375
49423,75.9375
49424,0.0
49425,18.395833333333332
49426,-0.0625
49429,-0.4375
49430,-0.4375
49431,15.0
49432,0.5
49436,-0.4375
49438,14.9375
49439,-0.1875
49440,-2.7916666666666665
49441,0.0
49443,4.291666666666667
49444,0.0
49448,0.4583333333333333
49449,3.0
49454,5.770833333333333
49455,5.875
49456,2.7916666666666665
49457,21.666666666666668
49458,6.0
49459,-0.4375
49461,-0.0625
49465,8.125
49466,0.0
49467,2.0416666666666665
49473,-2.4375
49481,-0.125
49482,3.0
49489,0.0
49490,0.0
49491,-0.6666666666666666
49492,-0.4375
49494,-0.25
49497,0.0
49501,40.25
49506,-0.4375
49508,0.0
49511,0.5
49512,0.0
49515,0.0
49516,-0.0625
49517,92.5
49520,-0.0625
49521,-0.0625
49522,-0.4791666666666667
49523,-1.9375
49524,3.375
49525,5.729166666666667
49528,1.5
49530,1.25
49531,-0.75
49538,-0.0625
49541,0.0
49543,624.5833333333334
49544,2.5833333333333335
49546,0.0
49548,5.125
49549,-2.1875
49550,2.5833333333333335
49551,0.0
49552,27.4375
49553,-0.4375
49554,-2.2916666666666665
49555,8.145833333333334
49557,1.2291666666666667
49559,-2.2916666666666665
49561,0.0
49563,-0.5625
49565,0.0
49574,20.229166666666668
49575,-0.4375
49576,2.8541666666666665
49577,2.5833333333333335
49578,0.0
49579,-1.875
49584,-3.0
49585,-0.4375
49587,0.0
49588,1.0625
49590,-3.0
49592,0.0
49594,-0.1875
49598,2.3541666666666665
49599,223.52083333333334
49600,1.2916666666666667
49601,0.0
49605,0.0
49608,-0.4375
49609,11.25
49610,-0.4375
49614,73.70833333333333
49615,-0.25
49616,16.979166666666668
49618,4.75
49620,-0.1875
49621,0.0
49622,95.89583333333333
49625,64.0625
49626,13.125
49630,0.0
49632,3.4583333333333335
49633,-0.125
49637,-1.25
49638,1.7291666666666667
49640,0.0
49641,0.0
49642,0.0
49643,134.22916666666666
49644,-0.4375
49645,149.25
49646,0.0
49647,-0.3125
49648,27.1875
49649,-0.75
49650,0.0
49651,-0.6875
49652,-1.9375
49653,0.0
49656,-1.0625
49657,-0.3125
49659,0.0
49660,-2.8958333333333335
49661,-0.0625
49662,-0.0625
49663,13.8125
49665,-3.0
49667,0.0
49668,0.0
49669,-0.0625
49671,11.875
49672,-1.6041666666666667
49673,15.8125
49675,13.770833333333334
49677,118.0
49678,0.0
49679,3.0
49680,15.583333333333334
49681,3.1666666666666665
49682,0.0
49683,0.0
49684,0.0
49685,0.6875
49686,-0.375
49688,-0.6875
49689,0.0
49692,2.75
49693,0.7291666666666666
49694,-0.020833333333333332
49695,1.3541666666666667
49699,3.6875
49700,12.25
49701,-0.125
49702,0.0
49703,3.6666666666666665
49708,-0.4375
49709,13.8125
49711,2.375
49712,0.0
49713,0.0
49714,-0.25
49716,96.54166666666667
49717,92.25
49718,0.0
49719,0.0
49721,-0.7083333333333334
49722,0.0
49723,24.25
49725,0.0
49727,4.520833333333333
49728,0.0
49729,0.0
49730,3.0
49733,24.979166666666668
49734,0.0
49736,0.0
49738,1364.8958333333333
49739,-0.125
49740,54.25
49741,11.104166666666666
49742,-0.1875
49744,104.83333333333333
49746,0.0
49747,-0.125
49749,-2.3958333333333335
49750,0.0
49751,0.0
49752,0.0
49754,2.2291666666666665
49756,35.979166666666664
49757,-0.4583333333333333
49759,0.0
49760,-0.0625
49761,0.0
49762,4.5
49763,223.02083333333334
49764,3.0
49765,0.0
49768,101.89583333333333
49769,0.0
49770,5.520833333333333
49771,221.125
49772,0.0
49773,-0.4583333333333333
49776,2.9583333333333335
49777,2.0
49778,1.6875
49779,-0.3125
49780,-0.375
49781,0.0
49782,-0.4375
49783,0.0
49784,77.125
49785,-0.4375
49787,-0.3125
49788,-0.4583333333333333
49791,0.0
49792,-0.1875
49793,0.0
49794,40.770833333333336
49796,-0.6875
49797,0.0
49798,0.0
49799,-0.75
49800,0.0
49802,-3.0
49803,-0.5
49804,-3.0
49805,-2.2916666666666665
49809,0.0
49814,10.208333333333334
49815,2.4583333333333335
49816,-0.125
49818,5.291666666666667
49819,57.854166666666664
49820,0.0
49821,0.0
49825,81.625
49826,0.0
49828,28.833333333333332
49829,-0.6875
