GooglePlus_news_id (by hour),GooglePlus_avg_popularity (by hour)
19191,-0.1875
19192,-0.041666666666666664
19193,-0.0625
19194,6.833333333333333
19195,-0.041666666666666664
19196,2.0625
19202,5.375
19203,0.0
19204,21.708333333333332
19206,-0.5
19207,1.0833333333333333
19208,-0.020833333333333332
19212,-0.041666666666666664
19213,-0.020833333333333332
19214,0.0
19215,8.833333333333334
19220,5.854166666666667
19222,-0.5
19225,-0.041666666666666664
19226,-0.020833333333333332
19227,-0.5
19229,2.8541666666666665
19230,-0.041666666666666664
19231,-0.020833333333333332
19232,4.041666666666667
19233,-0.125
19234,-0.020833333333333332
19235,1.75
19236,0.0
19241,5.708333333333333
19242,-0.041666666666666664
19244,15.041666666666666
19248,37.9375
19249,-0.020833333333333332
19250,-0.625
19252,20.0
19253,-0.5
19254,2.75
19255,-0.125
19256,-0.25
19258,-0.5
19259,-0.0625
19260,-0.041666666666666664
19261,83.75
19262,-0.0625
19263,-0.020833333333333332
19264,-0.5208333333333334
19265,-0.5
19266,-0.0625
19267,0.0
19268,-0.5
19269,-0.5208333333333334
19270,-0.5
19272,-0.5
19274,1.3541666666666667
19275,23.916666666666668
19276,-0.020833333333333332
19279,-0.5
19280,30.0625
19281,-0.020833333333333332
19282,-0.3125
19283,-0.1875
19284,-0.041666666666666664
19285,5.875
19286,1.125
19287,35.604166666666664
19289,7.020833333333333
19290,11.895833333333334
19291,-0.0625
19292,-0.0625
19293,3.0
19294,88.625
19295,-0.0625
19297,-0.020833333333333332
19298,0.0
19299,-0.020833333333333332
19300,-0.75
19301,15.020833333333334
19305,-0.1875
19306,8.895833333333334
19310,-0.5
19312,-0.375
19313,4.333333333333333
19314,20.125
19317,-0.5208333333333334
19318,-0.041666666666666664
19323,0.0
19327,-0.5208333333333334
19328,-0.5208333333333334
19331,-0.041666666666666664
19332,-0.1875
19336,-0.0625
19337,-0.041666666666666664
19339,-0.5
19340,-0.5
19342,1.0
19347,0.0
19348,-0.020833333333333332
19349,-0.041666666666666664
19350,-0.020833333333333332
19351,-0.041666666666666664
19354,-0.020833333333333332
19355,-0.25
19357,-0.041666666666666664
19358,-0.4375
19359,0.0
19360,-0.375
19361,-0.0625
19362,4.729166666666667
19366,7.916666666666667
19367,2.2083333333333335
19368,3.0625
19369,-0.0625
19370,0.0
19373,-0.5625
19375,-0.020833333333333332
19381,0.0
19382,-0.0625
19392,-0.25
19395,15.979166666666666
19397,-0.020833333333333332
19403,2.9166666666666665
19404,-0.020833333333333332
19405,8.333333333333334
19406,2.8125
19407,2.625
19408,-0.75
19410,12.6875
19411,1.7708333333333333
19413,-0.041666666666666664
19417,-0.0625
19418,-0.041666666666666664
19422,0.0
19423,-0.041666666666666664
19424,0.5
19425,-2.8333333333333335
19429,1.7083333333333333
19430,1.2291666666666667
19433,17.520833333333332
19434,-0.0625
19440,-0.041666666666666664
19441,-0.1875
19442,-0.041666666666666664
19445,-0.5
19446,24.5
19447,-0.020833333333333332
19450,1.875
19451,9.229166666666666
19452,-0.25
19455,1.2291666666666667
19456,0.0
19461,0.0
19462,39.8125
19463,2.875
19464,0.0
19465,-0.1875
19467,8.0
19468,-0.4375
19469,-0.6875
19470,4.416666666666667
19472,-0.7291666666666666
19473,-0.0625
19474,10.604166666666666
19476,-0.125
19477,-0.125
19479,-0.375
19480,2.25
19481,-0.375
19482,-0.041666666666666664
19483,-0.0625
19484,-0.020833333333333332
19487,1.6875
19488,-0.5625
19489,-0.875
19492,5.916666666666667
19493,-0.5
19497,-0.375
19498,0.22916666666666666
19499,-0.020833333333333332
19500,2.5208333333333335
19505,-0.041666666666666664
19506,2.2708333333333335
19507,-0.375
19509,-0.875
19510,5.4375
19511,0.0
19512,-1.1875
19513,-1.9166666666666667
19514,-0.0625
19516,0.0
19519,6.5625
19521,-0.5
19522,12.4375
19524,-0.8333333333333334
19527,2.5416666666666665
19529,-0.5
19530,-0.0625
19532,-0.5625
19533,-0.375
19534,0.7916666666666666
19537,10.020833333333334
19538,-0.020833333333333332
19540,-0.5
19541,-0.5
19543,2.9583333333333335
19544,3.6666666666666665
19545,-0.041666666666666664
19547,-0.5
19548,-0.5
19550,7.625
19555,-0.020833333333333332
19556,2.1458333333333335
19560,-0.5
19562,1.7083333333333333
19563,-0.5625
19564,-0.0625
19566,-0.5
19567,2.9583333333333335
19568,-0.0625
19569,-0.020833333333333332
19570,77.0625
19571,11.645833333333334
19572,-0.0625
19573,-0.3125
19578,-0.125
19579,2.25
19580,-0.020833333333333332
19582,-0.5
19583,1.0
19584,5.708333333333333
19587,-0.5
19590,2.7291666666666665
19591,0.0
19596,2.7916666666666665
19597,1.4375
19598,0.0
19599,-0.020833333333333332
19600,-0.0625
19604,5.791666666666667
19605,-0.1875
19606,2.875
19607,46.520833333333336
19608,-0.020833333333333332
19613,0.0
19614,-0.0625
19615,5.875
19617,-0.5
19619,12.083333333333334
19620,-0.041666666666666664
19621,4.458333333333333
19622,-0.625
19623,-0.5
19624,-0.125
19625,2.875
19626,19.9375
19627,-0.0625
19629,-1.0416666666666667
19630,-0.041666666666666664
19631,-0.041666666666666664
19632,2.9583333333333335
19633,-0.041666666666666664
19634,-0.020833333333333332
19637,3.5833333333333335
19638,-0.0625
19639,0.0
19642,-0.125
19645,3.1666666666666665
19646,1.7291666666666667
19647,-0.020833333333333332
19648,-0.020833333333333332
19649,0.0
19653,-0.020833333333333332
19654,2.4375
19655,1.25
19656,-0.375
19659,1.9166666666666667
19660,-0.041666666666666664
19661,28.666666666666668
19664,-0.041666666666666664
19665,-0.0625
19666,-0.1875
19667,-0.375
19671,16.166666666666668
19672,-0.020833333333333332
19673,-0.020833333333333332
19674,2.75
19676,53.145833333333336
19677,6.0625
19678,-0.125
19679,2.9583333333333335
19680,54.666666666666664
19682,5.6875
19683,0.0
19687,23.625
19688,-0.5
19689,-2.6875
19692,-0.020833333333333332
19695,9.708333333333334
19699,2.2708333333333335
19700,2.6458333333333335
19701,-0.125
19702,1.125
19703,5.625
19704,0.0
19709,-0.041666666666666664
19710,5.708333333333333
19714,0.0
19715,-0.041666666666666664
19722,-0.020833333333333332
19726,-0.020833333333333332
19728,2.8541666666666665
19730,-0.625
19731,1.7083333333333333
19732,0.1875
19733,-0.041666666666666664
19736,-0.08333333333333333
19737,14.9375
19738,-0.020833333333333332
19739,13.375
19740,-0.5208333333333334
19742,2.125
19744,-1.1666666666666667
19748,-0.041666666666666664
19749,32.729166666666664
19754,-0.5
19755,8.916666666666666
19756,-0.5
19757,5.083333333333333
19758,12.25
19759,-0.1875
19763,-0.0625
19764,13.333333333333334
19765,-0.041666666666666664
19766,-0.1875
19770,2.2916666666666665
19771,-0.0625
19772,-0.041666666666666664
19773,-0.6875
19776,-0.020833333333333332
19777,3.7708333333333335
19778,0.0
19779,0.375
19780,-0.5
19783,-0.0625
19784,-0.0625
19787,31.541666666666668
19788,-0.375
19793,-0.041666666666666664
19795,1.0416666666666667
19801,-3.0
19802,0.0
19803,55.208333333333336
19806,7.020833333333333
19807,-0.041666666666666664
19808,2.7291666666666665
19809,-0.0625
19810,6.770833333333333
19811,2.875
19812,-0.125
19814,-0.0625
19815,-0.6041666666666666
19816,-0.5625
19823,4.395833333333333
19824,0.0
19825,-0.020833333333333332
19826,-3.0
19827,27.208333333333332
19831,-0.5
19832,-0.25
19833,-0.020833333333333332
19835,-0.5
19836,1.875
19837,-0.0625
19838,-0.1875
19840,-0.020833333333333332
19842,-0.0625
19843,19.354166666666668
19845,-0.7083333333333334
19847,-0.041666666666666664
19849,-0.020833333333333332
19850,-0.0625
19852,-0.4375
19853,-0.5
19855,6.833333333333333
19856,1.7083333333333333
19857,-0.020833333333333332
19860,2.6666666666666665
19861,-0.020833333333333332
19862,-0.020833333333333332
19863,0.0
19867,-0.5
19868,-0.8958333333333334
19870,-1.125
19871,-1.25
19873,-0.5208333333333334
19874,0.0
19875,-0.0625
19877,0.8958333333333334
19878,-0.5
19881,5.604166666666667
19882,10.041666666666666
19883,-0.041666666666666664
19884,-0.041666666666666664
19885,-0.5
19887,-0.041666666666666664
19888,11.895833333333334
19891,-0.5
19892,2.875
19893,-0.0625
19894,0.0
19897,-0.5208333333333334
19899,-0.0625
19900,-0.041666666666666664
19902,5.9375
19904,-0.0625
19905,-0.0625
19910,-0.5
19911,8.645833333333334
19912,-0.3125
19913,11.0
19917,-0.5
19920,10.229166666666666
19921,15.708333333333334
19922,0.0
19923,2.25
19924,-0.0625
19927,-0.020833333333333332
19928,-0.020833333333333332
19929,1.625
19930,-1.0
19931,-0.5
19934,15.104166666666666
19935,3.3333333333333335
19938,-0.020833333333333332
19939,5.083333333333333
19940,6.916666666666667
19945,50.6875
19946,-0.041666666666666664
19947,-0.0625
19948,5.9375
19951,-0.020833333333333332
19952,-0.0625
19953,9.0
19957,0.0
19967,-0.020833333333333332
19968,1.0
19969,9.479166666666666
19972,3.7083333333333335
19973,-1.6666666666666667
19975,2.0
19976,-0.0625
19977,42.104166666666664
19978,1.0625
19980,-0.5
19981,-2.1875
19982,-1.4375
19983,4.125
19984,-0.5625
19985,-1.0625
19986,-0.6875
19987,-0.5
19988,-0.5
19992,-0.020833333333333332
19993,17.5625
19997,-2.0625
19998,10.5625
19999,3.0
20000,-0.041666666666666664
20006,5.875
20007,25.1875
20008,2.7083333333333335
20009,-0.020833333333333332
20013,-0.5
20015,1.7291666666666667
20016,-0.020833333333333332
20017,-0.0625
20018,2.2083333333333335
20019,8.083333333333334
20020,-0.4375
20025,19.979166666666668
20026,2.6041666666666665
20027,-0.020833333333333332
20029,-0.5
20031,-0.041666666666666664
20032,-0.08333333333333333
20033,-0.041666666666666664
20035,-0.5208333333333334
20037,-0.020833333333333332
20038,0.22916666666666666
20039,1.8125
20042,0.0
20047,2.9166666666666665
20048,-0.0625
20049,-0.020833333333333332
20050,-0.125
20053,2.9583333333333335
20054,-0.041666666666666664
20056,-2.8125
20059,0.0
20063,-0.020833333333333332
20067,-0.375
20068,-0.0625
20069,-0.375
20071,1.5208333333333333
20073,-0.1875
20074,-0.020833333333333332
20075,20.833333333333332
20076,-0.5
20080,-0.020833333333333332
20081,-0.5
20084,-0.020833333333333332
20085,1.0625
20087,1.125
20090,2.9166666666666665
20091,-0.020833333333333332
20092,3.0
20093,-0.020833333333333332
20094,0.0
20095,6.354166666666667
20097,-0.0625
20098,-0.020833333333333332
20099,-0.5
20100,-0.0625
20101,-0.041666666666666664
20102,-0.0625
20103,0.0
20104,2.6666666666666665
20105,-0.1875
20106,2.5208333333333335
20107,5.25
20108,-0.020833333333333332
20109,-0.0625
20111,0.0
20112,3.2083333333333335
20114,-0.5
20115,-0.5
20116,71.875
20117,-0.020833333333333332
20118,-0.020833333333333332
20120,-0.5208333333333334
20121,-0.5
20122,-0.5208333333333334
20123,-0.5
20126,-0.0625
20128,1.9791666666666667
20129,-0.5
20131,-0.020833333333333332
20132,8.916666666666666
20133,-0.9375
20136,-0.125
20137,0.0
20139,-0.5
20140,2.4375
20141,-0.020833333333333332
20143,-0.125
20144,-0.041666666666666664
20145,-0.6666666666666666
20147,13.833333333333334
20148,3.8541666666666665
20150,0.0
20151,-0.5
20153,14.458333333333334
20154,5.416666666666667
20155,7.0
20156,40.291666666666664
20159,-0.5
20160,-0.5
20161,-0.5
20164,2.9583333333333335
20165,-0.125
20166,2.9583333333333335
20167,1.0208333333333333
20168,0.0
20169,-0.75
20170,-0.5
20172,-0.0625
20173,1.875
20174,1.9166666666666667
20175,-0.375
20177,-0.5208333333333334
20178,-0.5
20179,-0.5
20180,-0.041666666666666664
20181,-0.041666666666666664
20182,-0.041666666666666664
20183,-0.020833333333333332
20184,-0.3125
20185,-0.5
20186,-0.5416666666666666
20187,-0.0625
20188,-0.041666666666666664
20191,-0.5208333333333334
20193,2.5416666666666665
20194,-0.0625
20195,-0.8125
20196,-0.25
20197,-2.2291666666666665
20198,-1.4375
20199,-0.8125
20200,-0.020833333333333332
20201,-0.5
20202,-0.5833333333333334
20204,-0.020833333333333332
20205,-0.0625
20206,0.0
20208,-0.5833333333333334
20209,-0.5
20210,6.729166666666667
20211,28.145833333333332
20212,-0.020833333333333332
20214,-1.25
20215,-0.020833333333333332
20217,2.7291666666666665
20218,-3.0
20220,-0.5625
20221,8.583333333333334
20222,1.9166666666666667
20223,4.5625
20224,-0.020833333333333332
20225,13.166666666666666
20226,-0.0625
20227,0.0
20229,0.0
20230,7.5
20233,-0.125
20234,78.47916666666667
20237,-0.6041666666666666
20238,-0.6041666666666666
20239,2.6458333333333335
20242,-0.5208333333333334
20243,-3.0
20246,3.1458333333333335
20247,-0.0625
20252,5.6875
20253,-0.375
20254,0.6458333333333334
20255,-0.020833333333333332
20258,-0.5416666666666666
20259,2.9166666666666665
20260,-0.125
20261,-0.020833333333333332
20262,-0.020833333333333332
20266,-3.0
20271,8.645833333333334
20272,25.25
20279,-0.020833333333333332
20280,2.8958333333333335
20286,5.270833333333333
20287,-0.020833333333333332
20288,-0.5
20289,-0.5
20293,-0.5
20296,-0.375
20297,5.75
20298,-0.0625
20301,0.0
20302,3.8125
20306,-0.5
20308,1.75
20312,-0.1875
20315,-0.625
20316,2.1041666666666665
20317,2.7708333333333335
20320,-0.5625
20324,15.6875
20325,-0.3125
20326,-0.3125
20328,36.020833333333336
20329,5.4375
20330,-0.25
20332,-0.5208333333333334
20334,2.1041666666666665
20338,5.083333333333333
20339,2.9166666666666665
20340,2.0625
20341,26.0
20347,0.22916666666666666
20348,2.0
20349,2.0625
20353,-1.1666666666666667
20363,-0.5
20364,-0.5
20372,8.291666666666666
20373,-0.020833333333333332
20378,-3.0
20383,0.0
20384,9.291666666666666
20385,-0.020833333333333332
20408,5.645833333333333
20409,14.645833333333334
20419,-0.0625
20420,-0.041666666666666664
20421,-0.125
20426,-0.5
20432,81.3125
20433,-0.020833333333333332
20439,85.85416666666667
20441,-0.5
20444,-0.125
20445,3.8125
20446,-0.041666666666666664
20447,-0.0625
20448,5.5625
20450,1.8541666666666667
20451,-0.5208333333333334
20457,-0.0625
20458,0.0
20459,-0.041666666666666664
20460,-0.5
20461,-0.5
20469,-0.041666666666666664
20470,0.0
20472,-0.5208333333333334
20475,-0.0625
20476,9.416666666666666
20477,0.0
20480,67.25
20482,-0.125
20483,-0.5833333333333334
20486,1.9375
20487,5.083333333333333
20490,-0.6458333333333334
20493,-0.020833333333333332
20494,1.9583333333333333
20495,0.0
20498,-2.0
20499,-0.5
20501,0.0
20502,8.1875
20505,-0.5208333333333334
20507,1.3541666666666667
20508,20.1875
20510,-0.5833333333333334
20511,-0.0625
20512,-0.041666666666666664
20513,-0.3125
20514,-0.041666666666666664
20516,-0.0625
20517,-0.020833333333333332
20518,2.25
20521,-0.5
20523,-0.020833333333333332
20526,12.5625
20527,-0.020833333333333332
20528,-0.6041666666666666
20529,3.75
20530,-0.5
20532,-2.7916666666666665
20534,-0.020833333333333332
20535,-0.8958333333333334
20536,3.375
20537,-0.6875
20538,-1.6458333333333333
20539,-0.8541666666666666
20540,-0.8333333333333334
20548,-0.25
20549,-1.75
20552,-0.020833333333333332
20554,-0.125
20556,-1.7708333333333333
20557,-0.5
20558,-0.5
20559,4.708333333333333
20560,-0.5
20562,-0.25
20563,0.0
20567,-0.5
20568,-0.5208333333333334
20569,-0.5
20570,1.0
20572,1.0
20573,-0.020833333333333332
20575,-0.5208333333333334
20576,1.4583333333333333
20578,-0.0625
20579,2.375
20581,-0.5
20582,0.0
20583,-0.020833333333333332
20585,-0.5
20586,-0.5
20587,-0.5
20588,-0.0625
20589,2.6041666666666665
20590,-0.7916666666666666
20591,-0.0625
20592,-0.041666666666666664
20593,-0.0625
20594,0.0
20597,-0.5
20598,-0.5
20599,10.958333333333334
20600,-0.0625
20601,4.833333333333333
20602,-0.5208333333333334
20605,2.75
20606,-0.041666666666666664
20607,-0.041666666666666664
20608,2.375
20609,9.729166666666666
20610,-0.020833333333333332
20611,-0.041666666666666664
20613,-0.5208333333333334
20616,2.2291666666666665
20617,2.625
20618,5.3125
20621,26.0
20626,-0.5
20627,-0.125
20628,-0.0625
20631,-0.020833333333333332
20632,-0.0625
20636,-0.020833333333333332
20637,2.875
20638,-0.5
20639,-0.5625
20640,-0.5
20643,-0.020833333333333332
20644,-0.25
20645,0.0
20646,-0.020833333333333332
20647,2.8333333333333335
20652,-0.5
20653,2.2291666666666665
20654,-0.5
20655,-0.5
20656,-0.7916666666666666
20658,47.666666666666664
20659,0.0
20660,-0.0625
20661,31.604166666666668
20662,2.875
20666,-0.5208333333333334
20667,-0.5416666666666666
20668,-0.5208333333333334
20669,0.0
20670,-0.0625
20671,-0.0625
20672,2.9583333333333335
20675,-0.5208333333333334
20676,30.479166666666668
20677,-0.125
20678,1.625
20679,2.875
20680,-1.1875
20683,1.9791666666666667
20684,-0.020833333333333332
20685,2.9583333333333335
20686,-0.041666666666666664
20689,-0.5
20694,-0.375
20695,-0.4375
20696,-0.9166666666666666
20698,-0.041666666666666664
20699,11.3125
20700,-0.0625
20701,-0.041666666666666664
20702,0.0
20703,8.166666666666666
20704,6.395833333333333
20705,0.0
20706,16.666666666666668
20707,2.3958333333333335
20708,-0.041666666666666664
20709,-0.5
20711,-0.041666666666666664
20712,2.875
20713,2.875
20715,-0.5
20717,-2.6875
20719,-0.1875
20722,6.020833333333333
20723,-0.0625
20724,-0.020833333333333332
20726,1.7083333333333333
20727,-0.020833333333333332
20728,2.8958333333333335
20729,5.333333333333333
20730,-0.041666666666666664
20733,2.1875
20734,-0.020833333333333332
20736,26.854166666666668
20737,-0.0625
20738,8.229166666666666
20739,-0.0625
20740,2.875
20741,-0.041666666666666664
20742,22.645833333333332
20743,1.4166666666666667
20744,4.0
20747,-0.020833333333333332
20748,-0.1875
20751,-0.020833333333333332
20755,-0.0625
20757,-0.5416666666666666
20761,2.7291666666666665
20762,2.375
20763,-0.6875
20764,-0.4375
20765,-0.4375
20771,7.083333333333333
20772,-0.1875
20775,-0.0625
20779,-0.5
20781,2.3958333333333335
20785,-0.375
20786,-0.0625
20791,-1.6666666666666667
20792,-1.2083333333333333
20793,20.104166666666668
20796,1.625
20797,-0.020833333333333332
20799,-0.041666666666666664
20800,5.8125
20804,0.0
20805,2.75
20806,-0.5
20808,0.0
20810,-1.4166666666666667
20811,-0.1875
20812,2.0625
20815,9.0
20819,-1.3333333333333333
20820,-0.5208333333333334
20821,-0.5
20822,-0.0625
20824,-0.5
20825,-1.1666666666666667
20826,0.0
20827,-1.25
20829,12.583333333333334
20830,29.5
20831,14.5
20832,-0.6875
20838,-0.041666666666666664
20839,-0.7916666666666666
20840,-0.25
20844,11.604166666666666
20845,-0.3125
20846,0.625
20847,4.895833333333333
20848,1.25
20849,-1.0
20850,1.4166666666666667
20851,272.875
20856,-0.1875
20857,-0.0625
20858,-0.5208333333333334
20859,-0.125
20862,-0.5
20864,-0.5208333333333334
20865,-0.0625
20866,5.9375
20867,-0.375
20871,-0.9583333333333334
20873,0.5416666666666666
20874,-0.020833333333333332
20875,-0.0625
20876,-0.9583333333333334
20877,-1.9166666666666667
20879,-0.5
20880,-0.020833333333333332
20883,-0.875
20884,-0.875
20887,-0.1875
20888,0.0
20890,0.5
20891,2.3958333333333335
20892,0.0
20893,2.5
20895,-0.0625
20896,0.375
20899,-0.375
20903,-0.5
20904,-1.1875
20905,-0.020833333333333332
20906,-1.375
20913,-0.5
20914,-0.5
20915,-1.375
20916,-0.125
20920,0.0
20923,-1.0
20925,-0.020833333333333332
20927,1.1666666666666667
20929,-0.0625
20930,0.0
20931,-2.5625
20934,-0.5208333333333334
20935,6.458333333333333
20936,-0.020833333333333332
20939,0.0
20940,-0.625
20941,-1.4375
20944,-2.75
20945,-3.0
20946,-2.75
20949,-0.3125
20951,-2.0208333333333335
20955,2.8125
20956,-2.9375
20959,6.458333333333333
20960,-0.0625
20961,-1.5208333333333333
20969,2.625
20970,0.0
20971,-0.020833333333333332
20973,5.125
20974,-0.375
20977,5.9375
20978,-0.020833333333333332
20979,-0.5
20980,-1.0
20981,0.75
20982,-1.75
20983,-1.75
20986,-1.75
20987,-3.0
20988,5.9375
20990,-0.3125
20991,2.875
20994,-0.0625
20995,-0.125
20997,0.0
20999,-1.9791666666666667
21002,0.0
21003,-0.041666666666666664
21006,-0.020833333333333332
21010,12.291666666666666
21011,0.0
21012,-2.25
21013,-0.020833333333333332
21014,1.875
21017,-0.020833333333333332
21019,-0.375
21020,-0.020833333333333332
21021,-0.020833333333333332
21022,-0.125
21027,0.0
21028,2.9166666666666665
21029,1.4583333333333333
21030,5.770833333333333
21032,-0.375
21033,-0.020833333333333332
21034,-3.0
21035,6.104166666666667
21036,0.0
21039,-0.1875
21042,0.0
21043,0.0
21044,-0.125
21046,-0.0625
21048,-0.041666666666666664
21050,-3.0
21052,0.0
21053,-0.0625
21055,0.0
21057,-0.041666666666666664
21058,-2.7291666666666665
21060,10.791666666666666
21061,0.0
21063,7.6875
21065,-0.020833333333333332
21066,-3.0
21067,5.708333333333333
21068,-3.0
21069,-0.020833333333333332
21070,-0.7708333333333334
21071,64.9375
21073,-3.0
21075,44.4375
21081,10.375
21082,4.125
21085,-0.3125
21090,17.25
21091,11.208333333333334
21092,-0.041666666666666664
21094,-1.7916666666666667
21095,-0.020833333333333332
21096,2.9583333333333335
21097,5.645833333333333
21098,0.0
21099,1.8125
21100,2.9583333333333335
21112,1.5208333333333333
21113,2.4583333333333335
21114,0.0
21119,-3.0
21124,-0.041666666666666664
21126,-0.041666666666666664
21128,-0.020833333333333332
21130,1.1875
21133,4.0625
21134,1.3125
21135,-0.020833333333333332
21136,2.2291666666666665
21138,5.8125
21139,-0.0625
21140,-0.041666666666666664
21144,1.2708333333333333
21149,14.666666666666666
21150,-0.041666666666666664
21151,0.0
21155,91.70833333333333
21156,8.979166666666666
21157,2.9166666666666665
21158,2.6458333333333335
21160,-0.375
21162,-0.125
21163,2.9375
21166,-0.0625
21170,-0.020833333333333332
21171,1.5208333333333333
21172,-2.2291666666666665
21174,-0.020833333333333332
21175,2.9583333333333335
21176,-0.041666666666666664
21177,2.2291666666666665
21178,-0.5208333333333334
21181,0.0
21185,-0.020833333333333332
21186,2.9375
21187,-0.020833333333333332
21188,0.0
21189,0.0
21191,-0.5
21193,0.0
21194,2.5833333333333335
21195,-0.0625
21198,-0.020833333333333332
21199,2.7291666666666665
21203,-0.1875
21204,12.0625
21205,-0.041666666666666664
21206,0.0
21207,-0.5
21209,-0.1875
21210,21.729166666666668
21211,0.0
21212,-0.041666666666666664
21215,-0.020833333333333332
21216,0.08333333333333333
21217,11.229166666666666
21220,1.5833333333333333
21223,-0.020833333333333332
21224,-3.0
21227,-0.5208333333333334
21229,74.02083333333333
21230,-0.0625
21233,-0.041666666666666664
21238,2.7916666666666665
21243,-0.020833333333333332
21244,20.833333333333332
21245,0.0
21248,-0.7291666666666666
21249,4.083333333333333
21250,0.0
21251,7.083333333333333
21257,-0.6875
21260,-0.020833333333333332
21261,0.0
21264,0.0
21265,-0.0625
21266,-0.0625
21267,0.0
21270,-0.5
21274,0.0
21275,-0.041666666666666664
21276,-0.0625
21281,0.0
21282,-0.020833333333333332
21286,0.0
21287,-0.0625
21290,-0.5
21293,5.770833333333333
21294,-0.0625
21295,2.875
21296,2.3541666666666665
21297,0.0
21302,3.4583333333333335
21303,-0.3125
21304,-0.020833333333333332
21305,2.875
21312,-0.125
21313,0.0
21314,-0.020833333333333332
21315,33.270833333333336
21321,0.0
21322,0.0
21326,-0.020833333333333332
21327,6.8125
21328,-0.375
21329,-0.020833333333333332
21335,-0.041666666666666664
21336,192.22916666666666
21337,3.0
21338,2.875
21342,36.604166666666664
21343,-0.0625
21344,-0.041666666666666664
21355,-0.5
21358,4.541666666666667
21359,-0.020833333333333332
21361,2.75
21362,-0.5625
21363,-0.25
21366,-0.5833333333333334
21368,1.5625
21369,2.875
21374,41.75
21375,-0.0625
21377,-0.1875
21378,23.5625
21379,1.75
21380,3.75
21384,17.3125
21385,0.0
21386,-0.0625
21387,-0.041666666666666664
21390,0.0
21391,-0.0625
21392,-0.125
21393,0.0
21397,-0.5
21398,1.1458333333333333
21399,-0.1875
21401,1.9166666666666667
21406,8.041666666666666
21407,-0.0625
21408,-0.041666666666666664
21411,1.5625
21413,-0.625
21417,1.25
21418,-0.020833333333333332
21422,-0.6458333333333334
21424,31.916666666666668
21427,-0.020833333333333332
21428,-0.375
21429,-0.25
21430,-0.1875
21431,2.75
21432,12.333333333333334
21433,-0.25
21434,0.0
21435,4.125
21437,-0.020833333333333332
21438,0.0
21443,7.1875
21445,-0.5
21448,0.0
21451,-0.375
21452,0.0
21453,-0.0625
21455,0.0
21456,3.0
21457,-0.5
21458,-0.041666666666666664
21459,2.9375
21460,-0.020833333333333332
21461,-0.375
21466,4.6875
21468,-0.020833333333333332
21472,-0.5
21474,1.2083333333333333
21475,0.0
21476,-0.0625
21477,0.0
21481,-0.020833333333333332
21485,21.895833333333332
21486,2.1458333333333335
21487,8.875
21488,12.333333333333334
21489,-0.041666666666666664
21490,-0.0625
21491,-0.020833333333333332
21494,62.354166666666664
21495,12.541666666666666
21496,2.25
21498,-0.75
21499,-0.0625
21500,-0.0625
21501,-0.1875
21502,0.0
21503,12.3125
21504,1.75
21505,-0.020833333333333332
21506,0.0
21507,-0.0625
21508,-0.020833333333333332
21512,2.8541666666666665
21513,5.354166666666667
21514,0.0
21515,-0.020833333333333332
21516,0.0
21517,0.0
21525,10.145833333333334
21526,-0.020833333333333332
21527,2.8125
21528,-0.020833333333333332
21529,-0.5416666666666666
21535,6.333333333333333
21536,-0.125
21538,0.7916666666666666
21539,-1.2291666666666667
21541,-0.041666666666666664
21542,-0.020833333333333332
21543,-0.5833333333333334
21544,2.875
21546,-0.020833333333333332
21550,-0.020833333333333332
21551,-0.375
21552,-0.020833333333333332
21553,1.125
21554,-0.020833333333333332
21555,-0.020833333333333332
21556,-0.375
21557,0.0
21558,42.895833333333336
21560,14.5
21562,0.0
21563,2.125
21564,-0.8125
21565,0.875
21566,-0.041666666666666664
21573,-0.0625
21574,-0.041666666666666664
21576,0.75
21577,8.958333333333334
21578,-2.25
21579,-0.625
21580,-0.041666666666666664
21582,-0.020833333333333332
21583,4.25
21585,-0.5
21586,-0.5
21587,2.8958333333333335
21590,-0.5
21591,5.583333333333333
21592,7.625
21593,-0.041666666666666664
21594,2.0416666666666665
21595,0.0
21596,8.708333333333334
21601,0.0
21602,-0.020833333333333332
21605,-0.5625
21606,2.9166666666666665
21607,2.2916666666666665
21610,-1.375
21611,2.3333333333333335
21616,5.375
21617,4.708333333333333
21619,-0.041666666666666664
21622,-0.375
21623,-0.0625
21628,-2.5208333333333335
21629,11.375
21630,-0.0625
21631,-0.041666666666666664
21633,19.0625
21634,10.041666666666666
21635,-0.020833333333333332
21639,-0.0625
21640,0.0
21645,6.333333333333333
21646,0.0
21651,-0.041666666666666664
21655,-0.0625
21656,-0.020833333333333332
21657,-0.0625
21658,-0.0625
21659,0.0
21660,0.75
21668,-0.020833333333333332
21669,14.6875
21670,-0.020833333333333332
21673,2.9166666666666665
21674,0.0
21675,-0.3125
21676,29.041666666666668
21677,-0.375
21678,-0.0625
21682,0.0
21683,8.625
21684,15.333333333333334
21685,-0.5
21686,1.2291666666666667
21687,-2.75
21688,-2.75
21689,-1.0
21690,-1.1875
21691,-0.5
21692,-0.041666666666666664
21697,-0.041666666666666664
21702,-0.4375
21703,4.708333333333333
21706,-0.5208333333333334
21707,-0.5416666666666666
21708,6.645833333333333
21709,37.25
21710,0.0
21712,-0.5208333333333334
21713,-0.125
21717,-0.5625
21718,-0.5
21719,-0.875
21720,3.0
21723,-0.5
21726,2.7708333333333335
21727,-0.375
21728,2.75
21729,-0.041666666666666664
